latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-33.919155,150.93517,14.0,36000,Australia/Sydney,GMT+10

location,latitude,longitude,time,temperature_2m (°C),apparent_temperature (°C),relative_humidity_2m (%),weather_code (wmo code),cloud_cover (%),cloud_cover_low (%),precipitation (mm),rain (mm),windspeed_10m (km/h),windgusts_10m (km/h),shortwave_radiation (W/m²),sunshine_duration (s),wet_bulb_temperature_2m (°C),boundary_layer_height (m)
Liverpool,-33.92,150.92,2024-10-02T05:00,14.1,13.2,84,3,94,39,0.00,0.00,8.9,16.6,0.0,0.00,12.2,325.00
Liverpool,-33.92,150.92,2024-10-02T06:00,13.1,13.0,93,51,94,62,0.10,0.10,4.6,15.8,7.0,0.00,12.2,270.00
Liverpool,-33.92,150.92,2024-10-02T07:00,14.7,14.5,83,51,99,95,0.30,0.30,5.1,11.5,60.0,1292.32,12.8,390.00
Liverpool,-33.92,150.92,2024-10-02T08:00,15.2,15.0,83,51,100,100,0.10,0.10,6.4,14.4,70.0,0.00,13.2,630.00
Liverpool,-33.92,150.92,2024-10-02T09:00,16.0,15.0,78,3,100,100,0.00,0.00,11.6,22.7,173.0,0.00,13.5,705.00
Liverpool,-33.92,150.92,2024-10-02T10:00,15.1,13.9,87,61,100,100,1.90,1.90,15.2,29.5,247.0,0.00,13.6,720.00
Liverpool,-33.92,150.92,2024-10-02T11:00,16.2,14.3,75,51,100,100,0.30,0.30,17.6,36.0,307.0,990.37,13.4,740.00
Liverpool,-33.92,150.92,2024-10-02T12:00,17.2,15.5,67,51,100,100,0.20,0.20,13.7,35.3,339.0,363.16,13.3,945.00
Liverpool,-33.92,150.92,2024-10-02T13:00,18.5,16.6,57,3,100,100,0.00,0.00,12.7,29.2,375.0,1921.43,13.3,1265.00
Liverpool,-33.92,150.92,2024-10-02T14:00,19.0,16.7,52,3,94,94,0.00,0.00,14.3,30.6,390.0,2982.72,13.1,1350.00
Liverpool,-33.92,150.92,2024-10-02T15:00,19.3,16.9,51,3,100,100,0.00,0.00,14.4,32.4,523.0,3600.00,13.3,1415.00
Liverpool,-33.92,150.92,2024-10-02T16:00,18.5,16.4,56,3,100,100,0.00,0.00,13.6,31.3,338.0,3600.00,13.2,1255.00
Liverpool,-33.92,150.92,2024-10-02T17:00,17.8,15.9,59,3,100,100,0.00,0.00,11.9,28.8,122.0,666.92,12.9,1010.00
Liverpool,-33.92,150.92,2024-10-02T18:00,17.0,15.7,63,3,100,100,0.00,0.00,9.0,23.8,24.0,0.00,12.7,730.00
Liverpool,-33.92,150.92,2024-10-02T19:00,16.4,15.4,67,2,78,78,0.00,0.00,7.6,16.9,0.0,0.00,12.6,370.00
Liverpool,-33.92,150.92,2024-10-02T20:00,15.3,14.7,74,1,36,36,0.00,0.00,5.5,13.3,0.0,0.00,12.3,115.00
Liverpool,-33.92,150.92,2024-10-02T21:00,12.9,12.0,87,1,34,34,0.00,0.00,7.9,10.1,0.0,0.00,11.4,60.00
Liverpool,-33.92,150.92,2024-10-02T22:00,12.7,12.0,89,0,19,19,0.00,0.00,6.6,10.8,0.0,0.00,11.5,70.00
Liverpool,-33.92,150.92,2024-10-02T23:00,13.1,12.6,90,0,19,9,0.00,0.00,6.8,14.8,0.0,0.00,11.9,140.00
Liverpool,-33.92,150.92,2024-10-03T00:00,11.6,10.6,95,1,32,31,0.00,0.00,8.2,11.9,0.0,0.00,11.0,60.00
Liverpool,-33.92,150.92,2024-10-03T01:00,11.3,10.7,95,1,48,48,0.00,0.00,5.2,10.1,0.0,0.00,10.8,25.00
Liverpool,-33.92,150.92,2024-10-03T02:00,10.4,9.7,98,51,65,64,0.10,0.10,5.4,7.2,0.0,0.00,10.1,25.00
Liverpool,-33.92,150.92,2024-10-03T03:00,11.4,11.1,96,51,69,68,0.10,0.10,3.9,7.6,0.0,0.00,11.0,35.00
Liverpool,-33.92,150.92,2024-10-03T04:00,11.8,11.4,96,3,100,100,0.00,0.00,5.0,9.4,0.0,0.00,11.3,40.00
Liverpool,-33.92,150.92,2024-10-03T05:00,11.8,11.3,95,2,61,61,0.00,0.00,5.6,10.1,0.0,0.00,11.3,50.00
Liverpool,-33.92,150.92,2024-10-03T06:00,11.9,11.3,95,2,72,72,0.00,0.00,6.5,10.8,6.0,0.00,11.3,55.00
Liverpool,-33.92,150.92,2024-10-03T07:00,13.9,13.7,87,0,12,12,0.00,0.00,5.6,12.6,101.0,3481.57,12.5,90.00
Liverpool,-33.92,150.92,2024-10-03T08:00,15.9,16.0,76,0,12,12,0.00,0.00,3.5,13.3,252.0,3600.00,13.2,420.00
Liverpool,-33.92,150.92,2024-10-03T09:00,17.9,17.4,63,1,23,23,0.00,0.00,4.8,16.6,529.0,3600.00,13.5,1135.00
Liverpool,-33.92,150.92,2024-10-03T10:00,19.0,18.4,55,1,42,42,0.00,0.00,6.8,20.2,624.0,3600.00,13.5,1465.00
Liverpool,-33.92,150.92,2024-10-03T11:00,20.4,19.3,47,3,100,100,0.00,0.00,7.0,20.2,585.0,3600.00,13.7,1735.00
Liverpool,-33.92,150.92,2024-10-03T12:00,20.4,19.1,50,3,98,98,0.00,0.00,9.8,25.6,591.0,3600.00,14.0,1680.00
Liverpool,-33.92,150.92,2024-10-03T13:00,20.0,18.4,53,3,100,100,0.00,0.00,10.9,26.6,459.0,1342.62,14.0,1270.00
Liverpool,-33.92,150.92,2024-10-03T14:00,19.3,17.2,56,3,99,99,0.00,0.00,14.8,31.7,345.0,851.41,13.8,1160.00
Liverpool,-33.92,150.92,2024-10-03T15:00,18.8,16.3,56,1,32,31,0.00,0.00,16.2,34.9,375.0,3600.00,13.4,1010.00
Liverpool,-33.92,150.92,2024-10-03T16:00,18.6,16.4,55,1,26,23,0.00,0.00,14.6,34.9,407.0,3600.00,13.2,945.00
Liverpool,-33.92,150.92,2024-10-03T17:00,17.6,15.2,59,0,3,2,0.00,0.00,15.8,32.0,235.0,3600.00,12.8,675.00
Liverpool,-33.92,150.92,2024-10-03T18:00,15.8,13.9,67,0,1,1,0.00,0.00,12.1,31.7,61.0,3389.34,12.0,505.00
Liverpool,-33.92,150.92,2024-10-03T19:00,13.9,13.0,77,0,5,5,0.00,0.00,6.1,22.0,0.0,0.00,11.4,190.00
Liverpool,-33.92,150.92,2024-10-03T20:00,12.6,11.5,84,0,9,9,0.00,0.00,7.8,10.4,0.0,0.00,10.9,60.00
Liverpool,-33.92,150.92,2024-10-03T21:00,13.8,13.1,78,0,13,13,0.00,0.00,4.7,9.4,0.0,0.00,11.3,25.00
Liverpool,-33.92,150.92,2024-10-03T22:00,12.4,11.5,84,0,15,15,0.00,0.00,6.2,7.6,0.0,0.00,10.7,25.00
Liverpool,-33.92,150.92,2024-10-03T23:00,10.4,8.9,91,0,0,0,0.00,0.00,8.8,10.4,0.0,0.00,9.5,35.00
Liverpool,-33.92,150.92,2024-10-04T00:00,10.3,8.8,91,0,2,2,0.00,0.00,8.2,10.8,0.0,0.00,9.3,35.00
Liverpool,-33.92,150.92,2024-10-04T01:00,12.1,11.3,85,0,0,0,0.00,0.00,5.6,9.7,0.0,0.00,10.5,30.00
Liverpool,-33.92,150.92,2024-10-04T02:00,10.6,9.3,90,0,4,0,0.00,0.00,6.6,7.9,0.0,0.00,9.4,40.00
Liverpool,-33.92,150.92,2024-10-04T03:00,9.2,7.6,94,0,0,0,0.00,0.00,7.6,9.0,0.0,0.00,8.5,45.00
Liverpool,-33.92,150.92,2024-10-04T04:00,8.2,6.5,97,1,24,0,0.00,0.00,7.5,9.7,0.0,0.00,7.8,40.00
Liverpool,-33.92,150.92,2024-10-04T05:00,9.1,8.1,97,2,54,1,0.00,0.00,4.6,9.0,0.0,0.00,8.7,20.00
Liverpool,-33.92,150.92,2024-10-04T06:00,8.7,7.5,97,3,89,9,0.00,0.00,4.9,8.6,11.0,305.92,8.3,40.00
Liverpool,-33.92,150.92,2024-10-04T07:00,11.3,10.5,87,3,100,20,0.00,0.00,4.2,11.9,138.0,3600.00,9.9,110.00
Liverpool,-33.92,150.92,2024-10-04T08:00,14.1,13.6,74,3,100,2,0.00,0.00,3.0,13.0,342.0,3600.00,11.2,220.00
Liverpool,-33.92,150.92,2024-10-04T09:00,16.9,16.0,61,3,100,0,0.00,0.00,4.9,16.6,494.0,3600.00,12.3,440.00
Liverpool,-33.92,150.92,2024-10-04T10:00,19.1,18.8,51,3,100,0,0.00,0.00,5.6,18.7,675.0,3600.00,13.2,625.00
Liverpool,-33.92,150.92,2024-10-04T11:00,20.2,20.1,52,3,100,0,0.00,0.00,7.7,22.0,719.0,3600.00,14.1,645.00
Liverpool,-33.92,150.92,2024-10-04T12:00,21.6,20.8,47,3,97,0,0.00,0.00,10.2,25.6,668.0,3600.00,14.6,780.00
Liverpool,-33.92,150.92,2024-10-04T13:00,23.0,22.6,43,3,100,0,0.00,0.00,10.4,26.6,760.0,3600.00,15.2,1015.00
Liverpool,-33.92,150.92,2024-10-04T14:00,23.8,23.0,43,3,95,0,0.00,0.00,10.9,27.4,676.0,3600.00,15.8,1070.00
Liverpool,-33.92,150.92,2024-10-04T15:00,24.2,23.7,45,3,90,0,0.00,0.00,9.6,26.6,611.0,3600.00,16.5,1255.00
Liverpool,-33.92,150.92,2024-10-04T16:00,23.6,22.6,49,2,70,0,0.00,0.00,11.2,24.8,419.0,3600.00,16.6,720.00
Liverpool,-33.92,150.92,2024-10-04T17:00,21.0,20.3,61,3,99,0,0.00,0.00,11.1,25.2,238.0,3600.00,16.0,275.00
Liverpool,-33.92,150.92,2024-10-04T18:00,17.6,17.2,74,2,67,0,0.00,0.00,9.2,22.7,60.0,3433.68,14.5,185.00
Liverpool,-33.92,150.92,2024-10-04T19:00,15.9,15.4,81,3,97,0,0.00,0.00,9.8,17.6,0.0,0.00,13.8,125.00
Liverpool,-33.92,150.92,2024-10-04T20:00,15.5,15.5,83,3,100,0,0.00,0.00,5.5,17.3,0.0,0.00,13.6,145.00
Liverpool,-33.92,150.92,2024-10-04T21:00,14.6,14.4,88,3,100,0,0.00,0.00,6.7,9.4,0.0,0.00,13.2,40.00
Liverpool,-33.92,150.92,2024-10-04T22:00,14.4,14.4,88,3,100,0,0.00,0.00,5.4,9.0,0.0,0.00,13.1,60.00
Liverpool,-33.92,150.92,2024-10-04T23:00,15.9,15.8,83,3,100,0,0.00,0.00,7.0,11.2,0.0,0.00,13.9,80.00
Liverpool,-33.92,150.92,2024-10-05T00:00,15.6,15.6,83,3,100,0,0.00,0.00,6.0,10.4,0.0,0.00,13.6,125.00
Liverpool,-33.92,150.92,2024-10-05T01:00,15.6,15.1,80,51,100,0,0.10,0.10,8.4,19.8,0.0,0.00,13.4,140.00
Liverpool,-33.92,150.92,2024-10-05T02:00,15.3,14.9,84,53,100,0,0.80,0.80,8.3,15.8,0.0,0.00,13.5,155.00
Liverpool,-33.92,150.92,2024-10-05T03:00,14.9,15.2,90,63,100,9,2.50,2.50,4.5,14.4,0.0,0.00,13.7,50.00
Liverpool,-33.92,150.92,2024-10-05T04:00,13.9,13.8,92,3,99,5,0.00,0.00,6.1,10.4,0.0,0.00,13.0,110.00
Liverpool,-33.92,150.92,2024-10-05T05:00,14.7,14.4,90,3,86,27,0.00,0.00,8.7,15.1,0.0,0.00,13.5,115.00
Liverpool,-33.92,150.92,2024-10-05T06:00,15.0,14.3,88,1,43,19,0.00,0.00,11.3,19.1,10.0,0.00,13.6,135.00
Liverpool,-33.92,150.92,2024-10-05T07:00,17.4,16.5,80,0,15,11,0.00,0.00,15.0,25.6,135.0,3600.00,15.0,650.00
Liverpool,-33.92,150.92,2024-10-05T08:00,20.0,18.9,66,0,6,5,0.00,0.00,15.6,37.8,349.0,3600.00,15.8,1050.00
Liverpool,-33.92,150.92,2024-10-05T09:00,21.5,20.3,57,0,2,1,0.00,0.00,14.6,32.0,551.0,3600.00,16.0,1260.00
Liverpool,-33.92,150.92,2024-10-05T10:00,23.2,21.9,44,1,27,1,0.00,0.00,16.7,37.1,741.0,3600.00,15.6,1770.00
Liverpool,-33.92,150.92,2024-10-05T11:00,25.0,22.7,33,3,98,0,0.00,0.00,20.8,43.6,820.0,3600.00,15.1,2630.00
Liverpool,-33.92,150.92,2024-10-05T12:00,24.4,21.8,36,3,100,0,0.00,0.00,17.3,43.9,624.0,3600.00,15.2,2690.00
Liverpool,-33.92,150.92,2024-10-05T13:00,25.2,22.1,32,3,100,0,0.00,0.00,18.5,38.5,607.0,3600.00,15.1,2810.00
Liverpool,-33.92,150.92,2024-10-05T14:00,25.2,21.5,30,3,99,0,0.00,0.00,19.6,40.3,508.0,3600.00,14.8,2715.00
Liverpool,-33.92,150.92,2024-10-05T15:00,25.1,21.0,29,3,100,0,0.00,0.00,21.3,41.8,434.0,3600.00,14.5,2680.00
Liverpool,-33.92,150.92,2024-10-05T16:00,24.3,20.5,31,3,100,0,0.00,0.00,19.1,43.6,311.0,3600.00,14.2,2490.00
Liverpool,-33.92,150.92,2024-10-05T17:00,23.2,19.6,34,3,90,0,0.00,0.00,18.4,38.2,170.0,3300.73,13.9,1770.00
Liverpool,-33.92,150.92,2024-10-05T18:00,21.4,18.3,39,2,52,1,0.00,0.00,15.6,34.9,55.0,3478.28,13.3,695.00
Liverpool,-33.92,150.92,2024-10-05T19:00,18.9,16.9,48,1,48,1,0.00,0.00,8.9,28.1,0.0,0.00,12.4,125.00
Liverpool,-33.92,150.92,2024-10-05T20:00,17.2,15.6,54,3,88,0,0.00,0.00,7.3,15.1,0.0,0.00,11.8,90.00
Liverpool,-33.92,150.92,2024-10-05T21:00,15.4,13.4,62,2,77,0,0.00,0.00,9.7,11.9,0.0,0.00,11.0,80.00
Liverpool,-33.92,150.92,2024-10-05T22:00,16.5,14.7,54,1,48,0,0.00,0.00,7.7,13.0,0.0,0.00,11.2,70.00
Liverpool,-33.92,150.92,2024-10-05T23:00,16.5,14.0,55,0,5,0,0.00,0.00,13.0,22.3,0.0,0.00,11.4,190.00
Liverpool,-33.92,150.92,2024-10-06T00:00,16.1,13.6,56,0,2,0,0.00,0.00,13.0,23.4,0.0,0.00,11.1,180.00
Liverpool,-33.92,150.92,2024-10-06T01:00,15.6,12.9,58,0,0,0,0.00,0.00,13.5,24.5,0.0,0.00,10.8,180.00
Liverpool,-33.92,150.92,2024-10-06T02:00,15.1,12.5,58,0,0,0,0.00,0.00,12.8,24.1,0.0,0.00,10.4,180.00
Liverpool,-33.92,150.92,2024-10-06T03:00,14.5,11.9,59,0,0,0,0.00,0.00,11.6,23.0,0.0,0.00,9.9,160.00
Liverpool,-33.92,150.92,2024-10-06T04:00,14.1,11.7,59,0,0,0,0.00,0.00,9.9,20.9,0.0,0.00,9.6,150.00
Liverpool,-33.92,150.92,2024-10-06T05:00,13.4,11.2,62,0,0,0,0.00,0.00,8.2,17.3,0.0,0.00,9.3,160.00
Liverpool,-33.92,150.92,2024-10-06T06:00,13.1,11.2,65,0,0,0,0.00,0.00,7.6,14.4,14.0,781.13,9.3,180.00
Liverpool,-33.92,150.92,2024-10-06T07:00,16.4,14.3,57,0,0,0,0.00,0.00,10.4,18.7,164.0,3600.00,11.4,255.00
Liverpool,-33.92,150.92,2024-10-06T08:00,19.4,17.5,49,0,0,0,0.00,0.00,10.0,21.6,382.0,3600.00,13.0,420.00
Liverpool,-33.92,150.92,2024-10-06T09:00,21.5,19.9,39,1,24,1,0.00,0.00,7.2,23.4,587.0,3600.00,13.4,1750.00
Liverpool,-33.92,150.92,2024-10-06T10:00,22.5,21.7,37,2,59,0,0.00,0.00,8.3,23.0,749.0,3600.00,13.9,1925.00
Liverpool,-33.92,150.92,2024-10-06T11:00,25.2,24.1,34,3,80,1,0.00,0.00,14.4,36.0,823.0,3600.00,15.6,2095.00
Liverpool,-33.92,150.92,2024-10-06T12:00,26.5,25.5,32,3,88,0,0.00,0.00,16.0,34.9,885.0,3600.00,16.1,2290.00
Liverpool,-33.92,150.92,2024-10-06T13:00,26.9,25.6,31,3,89,0,0.00,0.00,16.4,36.0,856.0,3600.00,16.2,2275.00
Liverpool,-33.92,150.92,2024-10-06T14:00,26.8,25.0,31,3,86,0,0.00,0.00,16.9,36.4,774.0,3600.00,16.1,2255.00
Liverpool,-33.92,150.92,2024-10-06T15:00,26.2,23.6,32,3,92,0,0.00,0.00,17.5,37.4,640.0,3600.00,15.8,2210.00
Liverpool,-33.92,150.92,2024-10-06T16:00,24.9,21.8,34,3,85,3,0.00,0.00,17.9,37.1,445.0,3600.00,15.3,2020.00
Liverpool,-33.92,150.92,2024-10-06T17:00,23.0,20.1,38,3,90,1,0.00,0.00,16.7,36.4,248.0,3600.00,14.5,935.00
Liverpool,-33.92,150.92,2024-10-06T18:00,20.6,18.1,44,1,21,0,0.00,0.00,14.2,31.7,64.0,3523.15,13.4,415.00
Liverpool,-33.92,150.92,2024-10-06T19:00,18.8,16.6,49,0,2,0,0.00,0.00,11.5,25.6,0.0,0.00,12.6,180.00
Liverpool,-33.92,150.92,2024-10-06T20:00,17.9,15.6,51,0,0,0,0.00,0.00,11.9,20.5,0.0,0.00,12.1,170.00
Liverpool,-33.92,150.92,2024-10-06T21:00,17.3,15.4,53,0,0,0,0.00,0.00,8.9,20.9,0.0,0.00,11.7,120.00
Liverpool,-33.92,150.92,2024-10-06T22:00,14.7,12.6,66,0,0,0,0.00,0.00,11.8,15.1,0.0,0.00,10.9,60.00
Liverpool,-33.92,150.92,2024-10-06T23:00,13.4,11.9,74,0,0,0,0.00,0.00,8.1,9.7,0.0,0.00,10.5,35.00
Liverpool,-33.92,150.92,2024-10-07T00:00,12.6,11.0,77,0,0,0,0.00,0.00,9.0,11.2,0.0,0.00,10.1,35.00
Liverpool,-33.92,150.92,2024-10-07T01:00,12.0,10.3,78,0,0,0,0.00,0.00,8.7,10.8,0.0,0.00,9.7,30.00
Liverpool,-33.92,150.92,2024-10-07T02:00,11.1,9.5,83,0,0,0,0.00,0.00,8.7,11.5,0.0,0.00,9.4,40.00
Liverpool,-33.92,150.92,2024-10-07T03:00,11.5,10.1,81,0,0,0,0.00,0.00,6.7,11.5,0.0,0.00,9.5,30.00
Liverpool,-33.92,150.92,2024-10-07T04:00,11.4,10.2,82,0,0,0,0.00,0.00,5.4,8.3,0.0,0.00,9.5,25.00
Liverpool,-33.92,150.92,2024-10-07T05:00,9.3,7.5,91,0,0,0,0.00,0.00,9.0,10.4,0.0,0.00,8.4,40.00
Liverpool,-33.92,150.92,2024-10-07T06:00,10.9,9.7,87,0,0,0,0.00,0.00,5.6,11.9,16.0,1019.59,9.5,80.00
Liverpool,-33.92,150.92,2024-10-07T07:00,14.6,13.6,71,0,6,0,0.00,0.00,6.1,14.0,174.0,3600.00,11.4,160.00
Liverpool,-33.92,150.92,2024-10-07T08:00,18.5,17.6,59,2,57,0,0.00,0.00,6.6,16.9,392.0,3600.00,13.5,240.00
Liverpool,-33.92,150.92,2024-10-07T09:00,21.9,20.7,47,2,60,0,0.00,0.00,9.6,23.4,585.0,3600.00,14.9,610.00
Liverpool,-33.92,150.92,2024-10-07T10:00,24.2,23.3,35,2,59,0,0.00,0.00,9.7,25.2,751.0,3600.00,14.8,1355.00
Liverpool,-33.92,150.92,2024-10-07T11:00,26.0,25.6,36,3,91,0,0.00,0.00,14.3,32.8,861.0,3600.00,16.6,1745.00
Liverpool,-33.92,150.92,2024-10-07T12:00,27.9,28.3,34,1,46,0,0.00,0.00,11.4,33.1,895.0,3600.00,17.5,2150.00
Liverpool,-33.92,150.92,2024-10-07T13:00,28.6,27.4,28,3,83,0,0.00,0.00,17.3,37.4,887.0,3600.00,16.9,2435.00
Liverpool,-33.92,150.92,2024-10-07T14:00,28.3,25.7,27,3,85,0,0.00,0.00,21.3,44.3,777.0,3600.00,16.4,2570.00
Liverpool,-33.92,150.92,2024-10-07T15:00,28.4,25.4,26,1,42,0,0.00,0.00,18.4,44.6,646.0,3600.00,16.3,2880.00
Liverpool,-33.92,150.92,2024-10-07T16:00,28.2,24.2,23,1,41,0,0.00,0.00,19.5,38.5,470.0,3600.00,15.5,2945.00
Liverpool,-33.92,150.92,2024-10-07T17:00,26.6,23.5,27,1,26,0,0.00,0.00,15.3,38.5,244.0,3600.00,15.3,2155.00
Liverpool,-33.92,150.92,2024-10-07T18:00,24.2,21.4,32,2,61,0,0.00,0.00,13.0,28.8,68.0,3568.31,14.3,465.00
Liverpool,-33.92,150.92,2024-10-07T19:00,21.5,20.0,41,3,97,0,0.00,0.00,6.5,23.4,0.0,0.00,13.7,75.00
Liverpool,-33.92,150.92,2024-10-07T20:00,19.4,17.9,51,3,96,0,0.00,0.00,8.2,11.9,0.0,0.00,13.3,40.00
Liverpool,-33.92,150.92,2024-10-07T21:00,19.3,18.0,51,3,98,0,0.00,0.00,7.1,11.2,0.0,0.00,13.2,45.00
Liverpool,-33.92,150.92,2024-10-07T22:00,18.2,16.9,56,3,100,0,0.00,0.00,8.0,12.6,0.0,0.00,12.9,45.00
Liverpool,-33.92,150.92,2024-10-07T23:00,17.0,15.7,62,3,98,0,0.00,0.00,7.6,12.6,0.0,0.00,12.5,60.00
Liverpool,-33.92,150.92,2024-10-08T00:00,17.2,15.0,76,51,79,5,0.10,0.10,21.9,41.8,0.0,0.00,14.4,470.00
Liverpool,-33.92,150.92,2024-10-08T01:00,15.9,14.4,84,1,42,7,0.00,0.00,17.3,41.8,0.0,0.00,14.1,555.00
Liverpool,-33.92,150.92,2024-10-08T02:00,15.4,14.3,82,1,20,14,0.00,0.00,12.2,31.0,0.0,0.00,13.3,645.00
Liverpool,-33.92,150.92,2024-10-08T03:00,14.8,13.7,82,2,51,39,0.00,0.00,11.1,21.6,0.0,0.00,12.8,640.00
Liverpool,-33.92,150.92,2024-10-08T04:00,14.6,13.4,81,3,100,100,0.00,0.00,11.6,21.2,0.0,0.00,12.5,680.00
Liverpool,-33.92,150.92,2024-10-08T05:00,14.8,13.3,77,3,100,100,0.00,0.00,11.9,23.4,0.0,0.00,12.2,725.00
Liverpool,-33.92,150.92,2024-10-08T06:00,14.6,13.4,76,3,100,100,0.00,0.00,8.7,22.0,5.0,0.00,11.8,630.00
Liverpool,-33.92,150.92,2024-10-08T07:00,15.4,13.5,70,3,100,100,0.00,0.00,13.0,25.9,88.0,0.00,12.0,800.00
Liverpool,-33.92,150.92,2024-10-08T08:00,15.6,13.6,68,3,100,100,0.00,0.00,13.4,27.4,107.0,0.00,12.0,830.00
Liverpool,-33.92,150.92,2024-10-08T09:00,15.6,13.4,69,3,100,100,0.00,0.00,14.8,30.6,160.0,0.00,12.0,885.00
Liverpool,-33.92,150.92,2024-10-08T10:00,15.5,13.0,69,51,100,100,0.10,0.10,16.8,34.6,221.0,0.00,12.0,900.00
Liverpool,-33.92,150.92,2024-10-08T11:00,14.4,12.0,71,51,100,100,0.10,0.10,14.8,31.0,121.0,0.00,11.2,880.00
Liverpool,-33.92,150.92,2024-10-08T12:00,14.9,12.2,68,51,100,100,0.10,0.10,16.9,33.8,206.0,0.00,11.3,970.00
Liverpool,-33.92,150.92,2024-10-08T13:00,15.0,12.1,66,51,100,100,0.10,0.10,17.1,35.6,189.0,0.00,11.1,1020.00
Liverpool,-33.92,150.92,2024-10-08T14:00,14.9,11.8,63,3,100,100,0.00,0.00,17.8,35.6,158.0,0.00,10.8,1030.00
Liverpool,-33.92,150.92,2024-10-08T15:00,15.0,11.7,61,3,100,100,0.00,0.00,18.2,36.7,183.0,0.00,10.7,1035.00
Liverpool,-33.92,150.92,2024-10-08T16:00,15.1,11.8,59,3,100,100,0.00,0.00,17.6,36.4,119.0,0.00,10.5,1070.00
Liverpool,-33.92,150.92,2024-10-08T17:00,15.0,11.7,58,3,100,100,0.00,0.00,17.4,36.4,104.0,0.00,10.3,1095.00
Liverpool,-33.92,150.92,2024-10-08T18:00,14.5,11.3,60,3,100,100,0.00,0.00,16.5,34.2,15.0,0.00,10.0,1025.00
Liverpool,-33.92,150.92,2024-10-08T19:00,14.2,11.6,61,3,100,100,0.00,0.00,12.9,31.3,0.0,0.00,10.0,1025.00
Liverpool,-33.92,150.92,2024-10-08T20:00,14.4,11.9,58,3,100,100,0.00,0.00,11.0,24.1,0.0,0.00,9.8,1125.00
Liverpool,-33.92,150.92,2024-10-08T21:00,14.5,12.1,57,3,100,100,0.00,0.00,9.3,20.2,0.0,0.00,9.7,1190.00
Liverpool,-33.92,150.92,2024-10-08T22:00,14.4,12.1,57,3,100,99,0.00,0.00,8.6,16.9,0.0,0.00,9.6,1045.00
Liverpool,-33.92,150.92,2024-10-08T23:00,13.8,11.5,56,3,100,91,0.00,0.00,7.7,14.4,0.0,0.00,9.0,760.00
Liverpool,-33.92,150.92,2024-10-09T00:00,13.3,11.2,59,3,100,100,0.00,0.00,6.4,13.7,0.0,0.00,8.9,185.00
Liverpool,-33.92,150.92,2024-10-09T01:00,13.2,11.0,60,3,100,100,0.00,0.00,7.9,14.4,0.0,0.00,8.9,560.00
Liverpool,-33.92,150.92,2024-10-09T02:00,13.4,11.0,60,3,100,100,0.00,0.00,9.8,17.3,0.0,0.00,9.1,840.00
Liverpool,-33.92,150.92,2024-10-09T03:00,13.7,11.1,59,3,100,100,0.00,0.00,10.7,19.4,0.0,0.00,9.3,1015.00
Liverpool,-33.92,150.92,2024-10-09T04:00,13.6,11.1,60,3,100,100,0.00,0.00,10.0,19.8,0.0,0.00,9.2,950.00
Liverpool,-33.92,150.92,2024-10-09T05:00,13.4,11.3,62,3,100,100,0.00,0.00,8.1,18.4,0.0,0.00,9.3,880.00
Liverpool,-33.92,150.92,2024-10-09T06:00,13.4,11.7,63,3,100,100,0.00,0.00,5.9,14.4,4.0,0.00,9.4,720.00
Liverpool,-33.92,150.92,2024-10-09T07:00,14.0,12.3,61,3,100,100,0.00,0.00,5.6,10.4,34.0,0.00,9.7,920.00
Liverpool,-33.92,150.92,2024-10-09T08:00,14.9,12.6,57,3,100,100,0.00,0.00,9.8,18.7,78.0,0.00,10.1,1150.00
Liverpool,-33.92,150.92,2024-10-09T09:00,16.1,13.2,51,3,100,100,0.00,0.00,13.2,27.4,159.0,0.00,10.5,1460.00
Liverpool,-33.92,150.92,2024-10-09T10:00,16.8,13.6,48,3,100,100,0.00,0.00,14.0,29.9,266.0,1446.03,10.7,1535.00
Liverpool,-33.92,150.92,2024-10-09T11:00,16.1,13.6,53,3,100,100,0.00,0.00,11.3,23.4,179.0,0.00,10.7,1250.00
Liverpool,-33.92,150.92,2024-10-09T12:00,16.5,13.1,52,3,100,100,0.00,0.00,16.9,34.6,258.0,0.00,10.9,1335.00
Liverpool,-33.92,150.92,2024-10-09T13:00,16.2,13.2,56,51,100,100,0.10,0.10,15.9,35.3,197.0,0.00,11.1,1235.00
Liverpool,-33.92,150.92,2024-10-09T14:00,15.4,12.8,65,53,100,100,0.50,0.50,16.0,32.8,226.0,0.00,11.5,890.00
Liverpool,-33.92,150.92,2024-10-09T15:00,14.9,12.8,70,51,100,83,0.10,0.10,14.2,32.8,123.0,0.00,11.6,745.00
Liverpool,-33.92,150.92,2024-10-09T16:00,15.2,13.4,68,3,100,15,0.00,0.00,10.8,28.4,127.0,0.00,11.5,705.00
Liverpool,-33.92,150.92,2024-10-09T17:00,15.4,14.0,65,3,100,15,0.00,0.00,7.6,22.0,104.0,0.00,11.4,760.00
Liverpool,-33.92,150.92,2024-10-09T18:00,14.6,13.9,74,3,99,37,0.00,0.00,5.1,15.8,24.0,0.00,11.7,255.00
Liverpool,-33.92,150.92,2024-10-09T19:00,14.1,13.7,77,3,100,84,0.00,0.00,3.6,6.1,0.0,0.00,11.6,35.00
Liverpool,-33.92,150.92,2024-10-09T20:00,13.9,13.5,75,3,100,100,0.00,0.00,2.1,4.7,0.0,0.00,11.2,30.00
