mode,alert_id,effect,cause,header,description,start_unix,end_unix,route_id,stop_id,agency_id,start_dt,end_dt
sydneytrains,62a6b296-8838-5773-9e8d-432ab30e7849,6,9,"Buses replace trains between Cronulla, Waterfall and Central","Saturday 27 and Sunday 28 June
Buses replace trains between Cronulla, Waterfall and Central. Some buses start and end at Redfern.
Trains run between Central and Bondi Junction, to a changed timetable.
For travel to the Airport, change at Central for a T8 Airport & South Line train if you have luggage or accessibility needs.
Metro services do not run between Sydenham and Tallawong.",1782489600,1782662405,ESI_2c,,SydneyTrains,2026-06-26 16:00:00,2026-06-28 16:00:05
sydneytrains,62a6b296-8838-5773-9e8d-432ab30e7849,6,9,"Buses replace trains between Cronulla, Waterfall and Central","Saturday 27 and Sunday 28 June
Buses replace trains between Cronulla, Waterfall and Central. Some buses start and end at Redfern.
Trains run between Central and Bondi Junction, to a changed timetable.
For travel to the Airport, change at Central for a T8 Airport & South Line train if you have luggage or accessibility needs.
Metro services do not run between Sydenham and Tallawong.",1782489600,1782662405,ESI_2d,,SydneyTrains,2026-06-26 16:00:00,2026-06-28 16:00:05
sydneytrains,62a6b296-8838-5773-9e8d-432ab30e7849,6,9,"Buses replace trains between Cronulla, Waterfall and Central","Saturday 27 and Sunday 28 June
Buses replace trains between Cronulla, Waterfall and Central. Some buses start and end at Redfern.
Trains run between Central and Bondi Junction, to a changed timetable.
For travel to the Airport, change at Central for a T8 Airport & South Line train if you have luggage or accessibility needs.
Metro services do not run between Sydenham and Tallawong.",1782489600,1782662405,ESI_2e,,SydneyTrains,2026-06-26 16:00:00,2026-06-28 16:00:05
sydneytrains,62a6b296-8838-5773-9e8d-432ab30e7849,6,9,"Buses replace trains between Cronulla, Waterfall and Central","Saturday 27 and Sunday 28 June
Buses replace trains between Cronulla, Waterfall and Central. Some buses start and end at Redfern.
Trains run between Central and Bondi Junction, to a changed timetable.
For travel to the Airport, change at Central for a T8 Airport & South Line train if you have luggage or accessibility needs.
Metro services do not run between Sydenham and Tallawong.",1782489600,1782662405,ESI_2f,,SydneyTrains,2026-06-26 16:00:00,2026-06-28 16:00:05
sydneytrains,62a6b296-8838-5773-9e8d-432ab30e7849,6,9,"Buses replace trains between Cronulla, Waterfall and Central","Saturday 27 and Sunday 28 June
Buses replace trains between Cronulla, Waterfall and Central. Some buses start and end at Redfern.
Trains run between Central and Bondi Junction, to a changed timetable.
For travel to the Airport, change at Central for a T8 Airport & South Line train if you have luggage or accessibility needs.
Metro services do not run between Sydenham and Tallawong.",1782489600,1782662405,ESI_1a,,SydneyTrains,2026-06-26 16:00:00,2026-06-28 16:00:05
sydneytrains,62a6b296-8838-5773-9e8d-432ab30e7849,6,9,"Buses replace trains between Cronulla, Waterfall and Central","Saturday 27 and Sunday 28 June
Buses replace trains between Cronulla, Waterfall and Central. Some buses start and end at Redfern.
Trains run between Central and Bondi Junction, to a changed timetable.
For travel to the Airport, change at Central for a T8 Airport & South Line train if you have luggage or accessibility needs.
Metro services do not run between Sydenham and Tallawong.",1782489600,1782662405,ESI_1b,,SydneyTrains,2026-06-26 16:00:00,2026-06-28 16:00:05
sydneytrains,62a6b296-8838-5773-9e8d-432ab30e7849,6,9,"Buses replace trains between Cronulla, Waterfall and Central","Saturday 27 and Sunday 28 June
Buses replace trains between Cronulla, Waterfall and Central. Some buses start and end at Redfern.
Trains run between Central and Bondi Junction, to a changed timetable.
For travel to the Airport, change at Central for a T8 Airport & South Line train if you have luggage or accessibility needs.
Metro services do not run between Sydenham and Tallawong.",1782489600,1782662405,ESI_1c,,SydneyTrains,2026-06-26 16:00:00,2026-06-28 16:00:05
sydneytrains,62a6b296-8838-5773-9e8d-432ab30e7849,6,9,"Buses replace trains between Cronulla, Waterfall and Central","Saturday 27 and Sunday 28 June
Buses replace trains between Cronulla, Waterfall and Central. Some buses start and end at Redfern.
Trains run between Central and Bondi Junction, to a changed timetable.
For travel to the Airport, change at Central for a T8 Airport & South Line train if you have luggage or accessibility needs.
Metro services do not run between Sydenham and Tallawong.",1782489600,1782662405,ESI_1d,,SydneyTrains,2026-06-26 16:00:00,2026-06-28 16:00:05
sydneytrains,62a6b296-8838-5773-9e8d-432ab30e7849,6,9,"Buses replace trains between Cronulla, Waterfall and Central","Saturday 27 and Sunday 28 June
Buses replace trains between Cronulla, Waterfall and Central. Some buses start and end at Redfern.
Trains run between Central and Bondi Junction, to a changed timetable.
For travel to the Airport, change at Central for a T8 Airport & South Line train if you have luggage or accessibility needs.
Metro services do not run between Sydenham and Tallawong.",1782489600,1782662405,ESI_1e,,SydneyTrains,2026-06-26 16:00:00,2026-06-28 16:00:05
sydneytrains,62a6b296-8838-5773-9e8d-432ab30e7849,6,9,"Buses replace trains between Cronulla, Waterfall and Central","Saturday 27 and Sunday 28 June
Buses replace trains between Cronulla, Waterfall and Central. Some buses start and end at Redfern.
Trains run between Central and Bondi Junction, to a changed timetable.
For travel to the Airport, change at Central for a T8 Airport & South Line train if you have luggage or accessibility needs.
Metro services do not run between Sydenham and Tallawong.",1782489600,1782662405,ESI_1f,,SydneyTrains,2026-06-26 16:00:00,2026-06-28 16:00:05
sydneytrains,efa2bdbf-cc52-5a71-a560-44300029e912,6,9,Sydney Metro trackwork may affect how you travel,"Saturday 27 and Sunday 28 June
Sydney Metro trackwork may affect how you travel. Metro services do not run between Tallawong and Sydenham.
Buses replace services between Tallawong and Chatswood only.
For travel to T1 North Shore Line stations change at Hornsby, not Epping.",1782489600,1782662406,CCN_2a,,NSWTrains,2026-06-26 16:00:00,2026-06-28 16:00:06
sydneytrains,efa2bdbf-cc52-5a71-a560-44300029e912,6,9,Sydney Metro trackwork may affect how you travel,"Saturday 27 and Sunday 28 June
Sydney Metro trackwork may affect how you travel. Metro services do not run between Tallawong and Sydenham.
Buses replace services between Tallawong and Chatswood only.
For travel to T1 North Shore Line stations change at Hornsby, not Epping.",1782489600,1782662406,CCN_2b,,NSWTrains,2026-06-26 16:00:00,2026-06-28 16:00:06
sydneytrains,efa2bdbf-cc52-5a71-a560-44300029e912,6,9,Sydney Metro trackwork may affect how you travel,"Saturday 27 and Sunday 28 June
Sydney Metro trackwork may affect how you travel. Metro services do not run between Tallawong and Sydenham.
Buses replace services between Tallawong and Chatswood only.
For travel to T1 North Shore Line stations change at Hornsby, not Epping.",1782489600,1782662406,CCN_1a,,NSWTrains,2026-06-26 16:00:00,2026-06-28 16:00:06
sydneytrains,efa2bdbf-cc52-5a71-a560-44300029e912,6,9,Sydney Metro trackwork may affect how you travel,"Saturday 27 and Sunday 28 June
Sydney Metro trackwork may affect how you travel. Metro services do not run between Tallawong and Sydenham.
Buses replace services between Tallawong and Chatswood only.
For travel to T1 North Shore Line stations change at Hornsby, not Epping.",1782489600,1782662406,CCN_1b,,NSWTrains,2026-06-26 16:00:00,2026-06-28 16:00:06
sydneytrains,efa2bdbf-cc52-5a71-a560-44300029e912,6,9,Sydney Metro trackwork may affect how you travel,"Saturday 27 and Sunday 28 June
Sydney Metro trackwork may affect how you travel. Metro services do not run between Tallawong and Sydenham.
Buses replace services between Tallawong and Chatswood only.
For travel to T1 North Shore Line stations change at Hornsby, not Epping.",1782489600,1782662406,CCN_1c,,NSWTrains,2026-06-26 16:00:00,2026-06-28 16:00:06
sydneytrains,697ad3a5-7748-5b20-b623-63c54af2d26a,6,9,"Buses replace trains between Dapto, Port Kembla and Central","Saturday 27 and Sunday 28 June    
Buses replace trains between Dapto, Port Kembla and Central.
You may need to change buses to continue your journey.
Trains run between Bomaderry, Kiama and Dapto, some to a changed timetable.
For travel to the Airport, change at Central for a T8 Airport & South Line train if you have luggage or accessibility needs.
Metro services do not run between Sydenham and Tallawong.
Monday, the 02:39 Kiama to Central service starts from Wollongong at 03:24. An extra train runs from Kiama to Thirroul, leaving Kiama at 02:39.
You may need to change trains at Wollongong or Thirroul to continue your journey.",1782489600,1782662426,SCO_2a,,NSWTrains,2026-06-26 16:00:00,2026-06-28 16:00:26
sydneytrains,697ad3a5-7748-5b20-b623-63c54af2d26a,6,9,"Buses replace trains between Dapto, Port Kembla and Central","Saturday 27 and Sunday 28 June    
Buses replace trains between Dapto, Port Kembla and Central.
You may need to change buses to continue your journey.
Trains run between Bomaderry, Kiama and Dapto, some to a changed timetable.
For travel to the Airport, change at Central for a T8 Airport & South Line train if you have luggage or accessibility needs.
Metro services do not run between Sydenham and Tallawong.
Monday, the 02:39 Kiama to Central service starts from Wollongong at 03:24. An extra train runs from Kiama to Thirroul, leaving Kiama at 02:39.
You may need to change trains at Wollongong or Thirroul to continue your journey.",1782489600,1782662426,SCO_2b,,NSWTrains,2026-06-26 16:00:00,2026-06-28 16:00:26
sydneytrains,697ad3a5-7748-5b20-b623-63c54af2d26a,6,9,"Buses replace trains between Dapto, Port Kembla and Central","Saturday 27 and Sunday 28 June    
Buses replace trains between Dapto, Port Kembla and Central.
You may need to change buses to continue your journey.
Trains run between Bomaderry, Kiama and Dapto, some to a changed timetable.
For travel to the Airport, change at Central for a T8 Airport & South Line train if you have luggage or accessibility needs.
Metro services do not run between Sydenham and Tallawong.
Monday, the 02:39 Kiama to Central service starts from Wollongong at 03:24. An extra train runs from Kiama to Thirroul, leaving Kiama at 02:39.
You may need to change trains at Wollongong or Thirroul to continue your journey.",1782489600,1782662426,SCO_1a,,NSWTrains,2026-06-26 16:00:00,2026-06-28 16:00:26
sydneytrains,697ad3a5-7748-5b20-b623-63c54af2d26a,6,9,"Buses replace trains between Dapto, Port Kembla and Central","Saturday 27 and Sunday 28 June    
Buses replace trains between Dapto, Port Kembla and Central.
You may need to change buses to continue your journey.
Trains run between Bomaderry, Kiama and Dapto, some to a changed timetable.
For travel to the Airport, change at Central for a T8 Airport & South Line train if you have luggage or accessibility needs.
Metro services do not run between Sydenham and Tallawong.
Monday, the 02:39 Kiama to Central service starts from Wollongong at 03:24. An extra train runs from Kiama to Thirroul, leaving Kiama at 02:39.
You may need to change trains at Wollongong or Thirroul to continue your journey.",1782489600,1782662426,SCO_1b,,NSWTrains,2026-06-26 16:00:00,2026-06-28 16:00:26
sydneytrains,edf668c5-fdef-5408-ac0d-38f02331594f,6,9,Buses replace trains between Sydenham and Central. Trackwork on the T4 and South Coast lines may affect how you travel,"Saturday 27 and Sunday 28 June
Buses replace trains between Sydenham and Central.
Trains run to the normal timetable between Macarthur, Revesby and the City via the Airport.
Trackwork on the T4 Illawarra and South Coast lines may also affect how you travel.
From Airport stations, change at:
- Central for trains towards Bondi Junction, or buses to T4 Illawarra and South Coast Line stations
- Wolli Creek for buses to stations between Redfern and Hurstville only. Change at Central if you have luggage or accessibility needs.
Metro services do not run between Sydenham and Tallawong.",1782489600,1782662435,APS_2a,,SydneyTrains,2026-06-26 16:00:00,2026-06-28 16:00:35
sydneytrains,edf668c5-fdef-5408-ac0d-38f02331594f,6,9,Buses replace trains between Sydenham and Central. Trackwork on the T4 and South Coast lines may affect how you travel,"Saturday 27 and Sunday 28 June
Buses replace trains between Sydenham and Central.
Trains run to the normal timetable between Macarthur, Revesby and the City via the Airport.
Trackwork on the T4 Illawarra and South Coast lines may also affect how you travel.
From Airport stations, change at:
- Central for trains towards Bondi Junction, or buses to T4 Illawarra and South Coast Line stations
- Wolli Creek for buses to stations between Redfern and Hurstville only. Change at Central if you have luggage or accessibility needs.
Metro services do not run between Sydenham and Tallawong.",1782489600,1782662435,APS_2b,,SydneyTrains,2026-06-26 16:00:00,2026-06-28 16:00:35
sydneytrains,edf668c5-fdef-5408-ac0d-38f02331594f,6,9,Buses replace trains between Sydenham and Central. Trackwork on the T4 and South Coast lines may affect how you travel,"Saturday 27 and Sunday 28 June
Buses replace trains between Sydenham and Central.
Trains run to the normal timetable between Macarthur, Revesby and the City via the Airport.
Trackwork on the T4 Illawarra and South Coast lines may also affect how you travel.
From Airport stations, change at:
- Central for trains towards Bondi Junction, or buses to T4 Illawarra and South Coast Line stations
- Wolli Creek for buses to stations between Redfern and Hurstville only. Change at Central if you have luggage or accessibility needs.
Metro services do not run between Sydenham and Tallawong.",1782489600,1782662435,APS_2c,,SydneyTrains,2026-06-26 16:00:00,2026-06-28 16:00:35
sydneytrains,edf668c5-fdef-5408-ac0d-38f02331594f,6,9,Buses replace trains between Sydenham and Central. Trackwork on the T4 and South Coast lines may affect how you travel,"Saturday 27 and Sunday 28 June
Buses replace trains between Sydenham and Central.
Trains run to the normal timetable between Macarthur, Revesby and the City via the Airport.
Trackwork on the T4 Illawarra and South Coast lines may also affect how you travel.
From Airport stations, change at:
- Central for trains towards Bondi Junction, or buses to T4 Illawarra and South Coast Line stations
- Wolli Creek for buses to stations between Redfern and Hurstville only. Change at Central if you have luggage or accessibility needs.
Metro services do not run between Sydenham and Tallawong.",1782489600,1782662435,APS_2d,,SydneyTrains,2026-06-26 16:00:00,2026-06-28 16:00:35
sydneytrains,edf668c5-fdef-5408-ac0d-38f02331594f,6,9,Buses replace trains between Sydenham and Central. Trackwork on the T4 and South Coast lines may affect how you travel,"Saturday 27 and Sunday 28 June
Buses replace trains between Sydenham and Central.
Trains run to the normal timetable between Macarthur, Revesby and the City via the Airport.
Trackwork on the T4 Illawarra and South Coast lines may also affect how you travel.
From Airport stations, change at:
- Central for trains towards Bondi Junction, or buses to T4 Illawarra and South Coast Line stations
- Wolli Creek for buses to stations between Redfern and Hurstville only. Change at Central if you have luggage or accessibility needs.
Metro services do not run between Sydenham and Tallawong.",1782489600,1782662435,APS_2e,,SydneyTrains,2026-06-26 16:00:00,2026-06-28 16:00:35
sydneytrains,edf668c5-fdef-5408-ac0d-38f02331594f,6,9,Buses replace trains between Sydenham and Central. Trackwork on the T4 and South Coast lines may affect how you travel,"Saturday 27 and Sunday 28 June
Buses replace trains between Sydenham and Central.
Trains run to the normal timetable between Macarthur, Revesby and the City via the Airport.
Trackwork on the T4 Illawarra and South Coast lines may also affect how you travel.
From Airport stations, change at:
- Central for trains towards Bondi Junction, or buses to T4 Illawarra and South Coast Line stations
- Wolli Creek for buses to stations between Redfern and Hurstville only. Change at Central if you have luggage or accessibility needs.
Metro services do not run between Sydenham and Tallawong.",1782489600,1782662435,APS_2f,,SydneyTrains,2026-06-26 16:00:00,2026-06-28 16:00:35
sydneytrains,edf668c5-fdef-5408-ac0d-38f02331594f,6,9,Buses replace trains between Sydenham and Central. Trackwork on the T4 and South Coast lines may affect how you travel,"Saturday 27 and Sunday 28 June
Buses replace trains between Sydenham and Central.
Trains run to the normal timetable between Macarthur, Revesby and the City via the Airport.
Trackwork on the T4 Illawarra and South Coast lines may also affect how you travel.
From Airport stations, change at:
- Central for trains towards Bondi Junction, or buses to T4 Illawarra and South Coast Line stations
- Wolli Creek for buses to stations between Redfern and Hurstville only. Change at Central if you have luggage or accessibility needs.
Metro services do not run between Sydenham and Tallawong.",1782489600,1782662435,APS_2g,,SydneyTrains,2026-06-26 16:00:00,2026-06-28 16:00:35
sydneytrains,edf668c5-fdef-5408-ac0d-38f02331594f,6,9,Buses replace trains between Sydenham and Central. Trackwork on the T4 and South Coast lines may affect how you travel,"Saturday 27 and Sunday 28 June
Buses replace trains between Sydenham and Central.
Trains run to the normal timetable between Macarthur, Revesby and the City via the Airport.
Trackwork on the T4 Illawarra and South Coast lines may also affect how you travel.
From Airport stations, change at:
- Central for trains towards Bondi Junction, or buses to T4 Illawarra and South Coast Line stations
- Wolli Creek for buses to stations between Redfern and Hurstville only. Change at Central if you have luggage or accessibility needs.
Metro services do not run between Sydenham and Tallawong.",1782489600,1782662435,APS_2h,,SydneyTrains,2026-06-26 16:00:00,2026-06-28 16:00:35
sydneytrains,edf668c5-fdef-5408-ac0d-38f02331594f,6,9,Buses replace trains between Sydenham and Central. Trackwork on the T4 and South Coast lines may affect how you travel,"Saturday 27 and Sunday 28 June
Buses replace trains between Sydenham and Central.
Trains run to the normal timetable between Macarthur, Revesby and the City via the Airport.
Trackwork on the T4 Illawarra and South Coast lines may also affect how you travel.
From Airport stations, change at:
- Central for trains towards Bondi Junction, or buses to T4 Illawarra and South Coast Line stations
- Wolli Creek for buses to stations between Redfern and Hurstville only. Change at Central if you have luggage or accessibility needs.
Metro services do not run between Sydenham and Tallawong.",1782489600,1782662435,APS_1a,,SydneyTrains,2026-06-26 16:00:00,2026-06-28 16:00:35
sydneytrains,edf668c5-fdef-5408-ac0d-38f02331594f,6,9,Buses replace trains between Sydenham and Central. Trackwork on the T4 and South Coast lines may affect how you travel,"Saturday 27 and Sunday 28 June
Buses replace trains between Sydenham and Central.
Trains run to the normal timetable between Macarthur, Revesby and the City via the Airport.
Trackwork on the T4 Illawarra and South Coast lines may also affect how you travel.
From Airport stations, change at:
- Central for trains towards Bondi Junction, or buses to T4 Illawarra and South Coast Line stations
- Wolli Creek for buses to stations between Redfern and Hurstville only. Change at Central if you have luggage or accessibility needs.
Metro services do not run between Sydenham and Tallawong.",1782489600,1782662435,APS_1b,,SydneyTrains,2026-06-26 16:00:00,2026-06-28 16:00:35
sydneytrains,edf668c5-fdef-5408-ac0d-38f02331594f,6,9,Buses replace trains between Sydenham and Central. Trackwork on the T4 and South Coast lines may affect how you travel,"Saturday 27 and Sunday 28 June
Buses replace trains between Sydenham and Central.
Trains run to the normal timetable between Macarthur, Revesby and the City via the Airport.
Trackwork on the T4 Illawarra and South Coast lines may also affect how you travel.
From Airport stations, change at:
- Central for trains towards Bondi Junction, or buses to T4 Illawarra and South Coast Line stations
- Wolli Creek for buses to stations between Redfern and Hurstville only. Change at Central if you have luggage or accessibility needs.
Metro services do not run between Sydenham and Tallawong.",1782489600,1782662435,APS_1c,,SydneyTrains,2026-06-26 16:00:00,2026-06-28 16:00:35
sydneytrains,edf668c5-fdef-5408-ac0d-38f02331594f,6,9,Buses replace trains between Sydenham and Central. Trackwork on the T4 and South Coast lines may affect how you travel,"Saturday 27 and Sunday 28 June
Buses replace trains between Sydenham and Central.
Trains run to the normal timetable between Macarthur, Revesby and the City via the Airport.
Trackwork on the T4 Illawarra and South Coast lines may also affect how you travel.
From Airport stations, change at:
- Central for trains towards Bondi Junction, or buses to T4 Illawarra and South Coast Line stations
- Wolli Creek for buses to stations between Redfern and Hurstville only. Change at Central if you have luggage or accessibility needs.
Metro services do not run between Sydenham and Tallawong.",1782489600,1782662435,APS_1d,,SydneyTrains,2026-06-26 16:00:00,2026-06-28 16:00:35
sydneytrains,edf668c5-fdef-5408-ac0d-38f02331594f,6,9,Buses replace trains between Sydenham and Central. Trackwork on the T4 and South Coast lines may affect how you travel,"Saturday 27 and Sunday 28 June
Buses replace trains between Sydenham and Central.
Trains run to the normal timetable between Macarthur, Revesby and the City via the Airport.
Trackwork on the T4 Illawarra and South Coast lines may also affect how you travel.
From Airport stations, change at:
- Central for trains towards Bondi Junction, or buses to T4 Illawarra and South Coast Line stations
- Wolli Creek for buses to stations between Redfern and Hurstville only. Change at Central if you have luggage or accessibility needs.
Metro services do not run between Sydenham and Tallawong.",1782489600,1782662435,APS_1e,,SydneyTrains,2026-06-26 16:00:00,2026-06-28 16:00:35
sydneytrains,edf668c5-fdef-5408-ac0d-38f02331594f,6,9,Buses replace trains between Sydenham and Central. Trackwork on the T4 and South Coast lines may affect how you travel,"Saturday 27 and Sunday 28 June
Buses replace trains between Sydenham and Central.
Trains run to the normal timetable between Macarthur, Revesby and the City via the Airport.
Trackwork on the T4 Illawarra and South Coast lines may also affect how you travel.
From Airport stations, change at:
- Central for trains towards Bondi Junction, or buses to T4 Illawarra and South Coast Line stations
- Wolli Creek for buses to stations between Redfern and Hurstville only. Change at Central if you have luggage or accessibility needs.
Metro services do not run between Sydenham and Tallawong.",1782489600,1782662435,APS_1f,,SydneyTrains,2026-06-26 16:00:00,2026-06-28 16:00:35
sydneytrains,edf668c5-fdef-5408-ac0d-38f02331594f,6,9,Buses replace trains between Sydenham and Central. Trackwork on the T4 and South Coast lines may affect how you travel,"Saturday 27 and Sunday 28 June
Buses replace trains between Sydenham and Central.
Trains run to the normal timetable between Macarthur, Revesby and the City via the Airport.
Trackwork on the T4 Illawarra and South Coast lines may also affect how you travel.
From Airport stations, change at:
- Central for trains towards Bondi Junction, or buses to T4 Illawarra and South Coast Line stations
- Wolli Creek for buses to stations between Redfern and Hurstville only. Change at Central if you have luggage or accessibility needs.
Metro services do not run between Sydenham and Tallawong.",1782489600,1782662435,APS_1g,,SydneyTrains,2026-06-26 16:00:00,2026-06-28 16:00:35
sydneytrains,edf668c5-fdef-5408-ac0d-38f02331594f,6,9,Buses replace trains between Sydenham and Central. Trackwork on the T4 and South Coast lines may affect how you travel,"Saturday 27 and Sunday 28 June
Buses replace trains between Sydenham and Central.
Trains run to the normal timetable between Macarthur, Revesby and the City via the Airport.
Trackwork on the T4 Illawarra and South Coast lines may also affect how you travel.
From Airport stations, change at:
- Central for trains towards Bondi Junction, or buses to T4 Illawarra and South Coast Line stations
- Wolli Creek for buses to stations between Redfern and Hurstville only. Change at Central if you have luggage or accessibility needs.
Metro services do not run between Sydenham and Tallawong.",1782489600,1782662435,APS_1h,,SydneyTrains,2026-06-26 16:00:00,2026-06-28 16:00:35
sydneytrains,9eb31a09-d6ad-5363-b927-b27be528db4f,8,9,T1 North Shore Line: Sydney Metro trackwork may affect how you travel,"On Saturday 27 and Sunday 28 June, Sydney Metro trackwork may affect how you travel. Metro services do not run between Tallawong and Sydenham.",1782489600,1782662443,NSN_1a,,SydneyTrains,2026-06-26 16:00:00,2026-06-28 16:00:43
sydneytrains,9eb31a09-d6ad-5363-b927-b27be528db4f,8,9,T1 North Shore Line: Sydney Metro trackwork may affect how you travel,"On Saturday 27 and Sunday 28 June, Sydney Metro trackwork may affect how you travel. Metro services do not run between Tallawong and Sydenham.",1782489600,1782662443,NSN_2a,,SydneyTrains,2026-06-26 16:00:00,2026-06-28 16:00:43
sydneytrains,9eb31a09-d6ad-5363-b927-b27be528db4f,8,9,T1 North Shore Line: Sydney Metro trackwork may affect how you travel,"On Saturday 27 and Sunday 28 June, Sydney Metro trackwork may affect how you travel. Metro services do not run between Tallawong and Sydenham.",1782489600,1782662443,NSN_2i,,SydneyTrains,2026-06-26 16:00:00,2026-06-28 16:00:43
sydneytrains,9eb31a09-d6ad-5363-b927-b27be528db4f,8,9,T1 North Shore Line: Sydney Metro trackwork may affect how you travel,"On Saturday 27 and Sunday 28 June, Sydney Metro trackwork may affect how you travel. Metro services do not run between Tallawong and Sydenham.",1782489600,1782662443,NSN_2k,,SydneyTrains,2026-06-26 16:00:00,2026-06-28 16:00:43
sydneytrains,ebb10df2-aedc-5f78-9f43-257fe6e1cf5b,6,9,Sydney Metro trackwork may affect how you travel,"Saturday 27 and Sunday 28 June
Sydney Metro trackwork may affect how you travel. Metro services do not run between Tallawong and Sydenham.
Buses replace services between Tallawong and Chatswood only.
Use trains between Epping or Chatswood and the City.
Buses also replace T4 Illawarra and T8 Airport & South Line trains between Central and Sydenham.",1782489600,1782662450,NTH_2a,,SydneyTrains,2026-06-26 16:00:00,2026-06-28 16:00:50
sydneytrains,ebb10df2-aedc-5f78-9f43-257fe6e1cf5b,6,9,Sydney Metro trackwork may affect how you travel,"Saturday 27 and Sunday 28 June
Sydney Metro trackwork may affect how you travel. Metro services do not run between Tallawong and Sydenham.
Buses replace services between Tallawong and Chatswood only.
Use trains between Epping or Chatswood and the City.
Buses also replace T4 Illawarra and T8 Airport & South Line trains between Central and Sydenham.",1782489600,1782662450,NTH_1a,,SydneyTrains,2026-06-26 16:00:00,2026-06-28 16:00:50
sydneytrains,ebb10df2-aedc-5f78-9f43-257fe6e1cf5b,6,9,Sydney Metro trackwork may affect how you travel,"Saturday 27 and Sunday 28 June
Sydney Metro trackwork may affect how you travel. Metro services do not run between Tallawong and Sydenham.
Buses replace services between Tallawong and Chatswood only.
Use trains between Epping or Chatswood and the City.
Buses also replace T4 Illawarra and T8 Airport & South Line trains between Central and Sydenham.",1782489600,1782662450,NTH_1b,,SydneyTrains,2026-06-26 16:00:00,2026-06-28 16:00:50
sydneytrains,69e24dbd-5fb9-5617-ad20-32f1e2dd07bb,6,9,Sydney Metro trackwork may affect how you travel,"Saturday 27 and Sunday 28 June
Sydney Metro trackwork may affect how you travel. Metro services do not run between Tallawong and Sydenham.
Buses replace services between Tallawong and Chatswood only.
Use trains between Epping or Chatswood and the City.
Buses also replace T4 Illawarra and T8 Airport & South Line trains between Central and Sydenham.",1782489600,1782662453,NSN_1a,,SydneyTrains,2026-06-26 16:00:00,2026-06-28 16:00:53
sydneytrains,69e24dbd-5fb9-5617-ad20-32f1e2dd07bb,6,9,Sydney Metro trackwork may affect how you travel,"Saturday 27 and Sunday 28 June
Sydney Metro trackwork may affect how you travel. Metro services do not run between Tallawong and Sydenham.
Buses replace services between Tallawong and Chatswood only.
Use trains between Epping or Chatswood and the City.
Buses also replace T4 Illawarra and T8 Airport & South Line trains between Central and Sydenham.",1782489600,1782662453,NSN_2a,,SydneyTrains,2026-06-26 16:00:00,2026-06-28 16:00:53
sydneytrains,69e24dbd-5fb9-5617-ad20-32f1e2dd07bb,6,9,Sydney Metro trackwork may affect how you travel,"Saturday 27 and Sunday 28 June
Sydney Metro trackwork may affect how you travel. Metro services do not run between Tallawong and Sydenham.
Buses replace services between Tallawong and Chatswood only.
Use trains between Epping or Chatswood and the City.
Buses also replace T4 Illawarra and T8 Airport & South Line trains between Central and Sydenham.",1782489600,1782662453,NSN_2i,,SydneyTrains,2026-06-26 16:00:00,2026-06-28 16:00:53
sydneytrains,69e24dbd-5fb9-5617-ad20-32f1e2dd07bb,6,9,Sydney Metro trackwork may affect how you travel,"Saturday 27 and Sunday 28 June
Sydney Metro trackwork may affect how you travel. Metro services do not run between Tallawong and Sydenham.
Buses replace services between Tallawong and Chatswood only.
Use trains between Epping or Chatswood and the City.
Buses also replace T4 Illawarra and T8 Airport & South Line trains between Central and Sydenham.",1782489600,1782662453,NSN_2k,,SydneyTrains,2026-06-26 16:00:00,2026-06-28 16:00:53
sydneytrains,6e4ddaad-4aa4-5636-8c20-292792b2a125,6,9,Buses replace trains between Leppington and Glenfield,"Monday 30 and Tuesday 31 March 
Nightly from 9:50PM to 1:30AM, buses replace trains between Leppington and Glenfield.
Trains run to a changed timetable between Macarthur, Glenfield and the City via Granville.
Buses also replace T8 Airport & South Line trains between Glenfield, Sydenham and Central via the Airport.",1774867800,1774881000,IWL_2b,,SydneyTrains,2026-03-30 10:50:00,2026-03-30 14:30:00
sydneytrains,6e4ddaad-4aa4-5636-8c20-292792b2a125,6,9,Buses replace trains between Leppington and Glenfield,"Monday 30 and Tuesday 31 March 
Nightly from 9:50PM to 1:30AM, buses replace trains between Leppington and Glenfield.
Trains run to a changed timetable between Macarthur, Glenfield and the City via Granville.
Buses also replace T8 Airport & South Line trains between Glenfield, Sydenham and Central via the Airport.",1774867800,1774881000,IWL_2c,,SydneyTrains,2026-03-30 10:50:00,2026-03-30 14:30:00
sydneytrains,6e4ddaad-4aa4-5636-8c20-292792b2a125,6,9,Buses replace trains between Leppington and Glenfield,"Monday 30 and Tuesday 31 March 
Nightly from 9:50PM to 1:30AM, buses replace trains between Leppington and Glenfield.
Trains run to a changed timetable between Macarthur, Glenfield and the City via Granville.
Buses also replace T8 Airport & South Line trains between Glenfield, Sydenham and Central via the Airport.",1774867800,1774881000,IWL_2d,,SydneyTrains,2026-03-30 10:50:00,2026-03-30 14:30:00
sydneytrains,6e4ddaad-4aa4-5636-8c20-292792b2a125,6,9,Buses replace trains between Leppington and Glenfield,"Monday 30 and Tuesday 31 March 
Nightly from 9:50PM to 1:30AM, buses replace trains between Leppington and Glenfield.
Trains run to a changed timetable between Macarthur, Glenfield and the City via Granville.
Buses also replace T8 Airport & South Line trains between Glenfield, Sydenham and Central via the Airport.",1774867800,1774881000,IWL_2e,,SydneyTrains,2026-03-30 10:50:00,2026-03-30 14:30:00
